Date,Open,High,Low,Close,Adj Close,Volume
2022-03-29,35114.3515625,35372.26171875,35030.0703125,35294.19140625,35294.19140625,355050000
2022-03-30,35273.62890625,35361.359375,35058.578125,35228.80859375,35228.80859375,317320000
2022-03-31,35201.51953125,35201.51953125,34677.98828125,34678.3515625,34678.3515625,433400000
2022-04-01,34740.890625,34847.91015625,34538.25,34818.26953125,34818.26953125,340400000
2022-04-04,34799.98046875,34940.78125,34615.37890625,34921.87890625,34921.87890625,316570000
2022-04-05,34876.328125,35112.2109375,34566.0390625,34641.1796875,34641.1796875,304010000
2022-04-06,34520.33984375,34609.83984375,34277.171875,34496.51171875,34496.51171875,386250000
2022-04-07,34439.23828125,34705.828125,34190.94921875,34583.5703125,34583.5703125,319870000
2022-04-08,34569.23828125,34908.4609375,34470.19140625,34721.12109375,34721.12109375,301750000
2022-04-11,34630.26953125,34701.33984375,34272.2890625,34308.078125,34308.078125,333290000
2022-04-12,34412.51171875,34669.96875,34102.80859375,34220.359375,34220.359375,333510000
2022-04-13,34166.640625,34598.359375,34140.640625,34564.58984375,34564.58984375,313630000
2022-04-14,34628.4609375,34889.171875,34437.5,34451.23046875,34451.23046875,353680000
2022-04-18,34411.48828125,34618.2890625,34279.078125,34411.69140625,34411.69140625,264110000
2022-04-19,34394.62109375,34983.109375,34394.62109375,34911.19921875,34911.19921875,296350000
2022-04-20,34962.671875,35315.3984375,34962.671875,35160.7890625,35160.7890625,337620000
