Datetime,Bitcoin,Ruble,Hryvnia
2022-01-11 23:00:00+00:00,42853.30078125,74.51270294189453,27.489999771118164
2022-01-12 02:00:00+00:00,42703.58203125,74.48100280761719,27.489999771118164
2022-01-12 03:00:00+00:00,42633.75,74.50599670410156,27.489999771118164
2022-01-12 04:00:00+00:00,42701.23046875,74.5,27.489999771118164
2022-01-12 14:00:00+00:00,43908.8984375,74.66487121582031,27.700000762939453
2022-01-12 15:00:00+00:00,43881.8515625,74.93800354003906,27.5
2022-01-12 17:00:00+00:00,43818.98046875,74.82035064697266,27.5
2022-01-12 18:00:00+00:00,43850.2734375,74.81400299072266,27.489999771118164
2022-01-12 19:00:00+00:00,43719.4140625,74.80293273925781,27.489999771118164
2022-01-12 20:00:00+00:00,43934.54296875,74.76599884033203,27.489999771118164
2022-01-12 21:00:00+00:00,44135.3671875,74.73500061035156,27.489999771118164
2022-01-12 23:00:00+00:00,44009.6796875,74.62419891357422,27.489999771118164
2022-01-13 00:00:00+00:00,44007.69140625,74.6406021118164,27.489999771118164
2022-01-13 02:00:00+00:00,43712.4765625,74.61799621582031,27.489999771118164
2022-01-13 04:00:00+00:00,43709.15625,74.70680236816406,27.489999771118164
2022-01-13 13:00:00+00:00,43882.9296875,75.61770629882812,27.799999237060547
2022-01-13 14:00:00+00:00,44278.421875,75.95269775390625,27.700000762939453
2022-01-13 15:00:00+00:00,44174.42578125,76.57623291015625,27.700000762939453
2022-01-13 16:00:00+00:00,43396.0546875,76.60682678222656,27.700000762939453
2022-01-14 04:00:00+00:00,42817.8046875,76.37480163574219,27.700000762939453
2022-01-14 05:00:00+00:00,42868.32421875,76.37799835205078,27.700000762939453
2022-01-14 14:00:00+00:00,42971.68359375,76.47109985351562,27.71999931335449
2022-01-14 15:00:00+00:00,43214.81640625,76.36419677734375,27.729999542236328
2022-01-14 16:00:00+00:00,43208.2109375,76.42210388183594,27.729999542236328
2022-01-14 18:00:00+00:00,43023.5703125,76.47720336914062,27.729999542236328
2022-01-14 19:00:00+00:00,43292.94140625,76.37342071533203,27.729999542236328
2022-01-14 20:00:00+00:00,43178.5703125,76.33326721191406,27.729999542236328
2022-01-14 21:00:00+00:00,43346.6875,76.49010467529297,27.729999542236328
2022-01-17 02:00:00+00:00,42989.52734375,76.3280029296875,27.71999931335449
2022-01-17 03:00:00+00:00,43012.515625,76.29319763183594,27.71999931335449
2022-01-17 04:00:00+00:00,42866.140625,76.29199981689453,27.71999931335449
2022-01-17 15:00:00+00:00,42654.7734375,76.37600708007812,27.71999931335449
2022-01-17 19:00:00+00:00,42305.4453125,76.1719970703125,27.71999931335449
2022-01-17 20:00:00+00:00,42316.703125,76.19770050048828,27.71999931335449
2022-01-17 22:00:00+00:00,42325.66796875,76.96299743652344,27.71999931335449
2022-01-18 00:00:00+00:00,42409.7421875,76.25409698486328,27.71999931335449
2022-01-18 02:00:00+00:00,42295.984375,76.13600158691406,28.100000381469727
2022-01-18 03:00:00+00:00,42301.2890625,76.31199645996094,28.100000381469727
2022-01-18 04:00:00+00:00,42104.22265625,76.3550033569336,28.100000381469727
2022-01-18 13:00:00+00:00,41841.00390625,76.5373306274414,28.100000381469727
2022-01-18 14:00:00+00:00,41693.11328125,76.71199798583984,28.34000015258789
2022-01-18 15:00:00+00:00,41788.73046875,76.86180114746094,28.100000381469727
2022-01-18 16:00:00+00:00,41746.2890625,76.83979797363281,28.100000381469727
2022-01-18 17:00:00+00:00,41738.47265625,76.94268798828125,28.100000381469727
2022-01-18 18:00:00+00:00,41616.95703125,76.9981918334961,28.100000381469727
2022-01-18 20:00:00+00:00,41772.86328125,77.2969970703125,28.100000381469727
2022-01-18 22:00:00+00:00,42534.40234375,77.04499816894531,28.100000381469727
2022-01-19 00:00:00+00:00,42426.76171875,76.96739959716797,28.100000381469727
2022-01-19 01:00:00+00:00,42420.50390625,76.9729995727539,28.100000381469727
2022-01-19 03:00:00+00:00,42334.2421875,77.01709747314453,28.100000381469727
2022-01-19 04:00:00+00:00,41803.9375,77.14900207519531,28.100000381469727
2022-01-19 13:00:00+00:00,42262.9609375,76.38050842285156,28.299999237060547
2022-01-19 14:00:00+00:00,42478.3046875,76.56741333007812,28.38999938964844
2022-01-19 15:00:00+00:00,42478.0234375,76.63922119140625,28.38999938964844
2022-01-19 18:00:00+00:00,42191.5703125,76.39112854003906,28.38999938964844
2022-01-19 20:00:00+00:00,41945.80078125,76.21312713623047,28.38999938964844
2022-01-19 23:00:00+00:00,41987.69140625,76.60700225830078,28.38999938964844
2022-01-20 00:00:00+00:00,41871.57421875,76.6050033569336,28.38999938964844
2022-01-20 01:00:00+00:00,41865.0703125,76.72799682617188,28.38999938964844
2022-01-20 02:00:00+00:00,42035.8828125,76.77799987792969,28.38999938964844
2022-01-20 03:00:00+00:00,42052.515625,76.60299682617188,28.38999938964844
2022-01-20 04:00:00+00:00,41965.8828125,76.4301986694336,28.38999938964844
2022-01-20 14:00:00+00:00,42939.69140625,76.65830993652344,28.38999938964844
2022-01-20 16:00:00+00:00,43413.0234375,76.56800079345703,28.38999938964844
2022-01-20 17:00:00+00:00,43295.2734375,76.56871795654297,28.38999938964844
2022-01-20 18:00:00+00:00,43080.6484375,76.58170318603516,28.38999938964844
2022-01-20 21:00:00+00:00,42712.6796875,76.88680267333984,28.38999938964844
2022-01-20 22:00:00+00:00,41505.95703125,76.78050231933594,28.38999938964844
2022-01-21 01:00:00+00:00,40948.44921875,77.00879669189453,28.38999938964844
2022-01-21 02:00:00+00:00,40120.6953125,76.9280014038086,28.38999938964844
2022-01-21 03:00:00+00:00,39930.08984375,76.93099975585938,28.38999938964844
2022-01-21 04:00:00+00:00,39003.69140625,77.01799774169922,28.38999938964844
2022-01-21 14:00:00+00:00,38770.0078125,77.0719985961914,28.299999237060547
2022-01-21 15:00:00+00:00,38940.375,77.322021484375,28.299999237060547
2022-01-21 16:00:00+00:00,38984.71875,77.49620819091797,28.299999237060547
2022-01-21 22:00:00+00:00,36991.9453125,77.58000183105469,28.299999237060547
2022-01-21 23:00:00+00:00,36738.01953125,77.58000183105469,28.299999237060547
2022-01-24 01:00:00+00:00,35977.90625,77.53520202636719,28.299999237060547
2022-01-24 02:00:00+00:00,35693.7734375,77.40560150146484,28.299999237060547
2022-01-24 03:00:00+00:00,35385.06640625,77.58380126953125,28.299999237060547
2022-01-24 15:00:00+00:00,34272.25,79.50279998779297,28.600000381469727
2022-01-24 17:00:00+00:00,35442.046875,79.47631072998047,28.299999237060547
2022-01-24 18:00:00+00:00,36326.296875,78.97151947021484,28.299999237060547
2022-01-24 19:00:00+00:00,36201.61328125,78.95861053466797,28.299999237060547
2022-01-24 20:00:00+00:00,37247.51953125,78.9045181274414,28.299999237060547
2022-01-24 21:00:00+00:00,37205.046875,79.08999633789062,28.299999237060547
2022-01-24 22:00:00+00:00,36839.50390625,78.99500274658203,28.299999237060547
2022-01-24 23:00:00+00:00,36714.08984375,79.00499725341797,28.299999237060547
2022-01-25 00:00:00+00:00,36671.77734375,78.88800048828125,28.299999237060547
2022-01-25 01:00:00+00:00,36175.7890625,78.95800018310547,28.299999237060547
2022-01-25 03:00:00+00:00,36410.1171875,79.06500244140625,28.299999237060547
2022-01-25 13:00:00+00:00,36578.125,79.19499969482422,28.299999237060547
2022-01-25 15:00:00+00:00,36697.2890625,79.31999969482422,28.299999237060547
2022-01-25 16:00:00+00:00,37006.87109375,79.28720092773438,28.299999237060547
2022-01-25 19:00:00+00:00,37362.30078125,78.73811340332031,28.299999237060547
2022-01-26 03:00:00+00:00,37464.26953125,78.96299743652344,28.299999237060547
2022-01-26 04:00:00+00:00,37758.60546875,78.99700164794922,28.299999237060547
2022-01-26 14:00:00+00:00,38438.4140625,79.29981231689453,28.700000762939453
2022-01-26 15:00:00+00:00,38335.296875,79.99066925048828,28.649999618530277
2022-01-26 16:00:00+00:00,38231.921875,80.40711212158203,28.649999618530277
2022-01-26 17:00:00+00:00,38334.984375,80.07209777832031,28.649999618530277
2022-01-26 18:00:00+00:00,38143.91796875,79.66699981689453,28.649999618530277
2022-01-26 19:00:00+00:00,38793.32421875,79.89399719238281,28.649999618530277
2022-01-26 20:00:00+00:00,37685.78125,79.81168365478516,28.649999618530277
2022-01-26 21:00:00+00:00,37164.4140625,79.61499786376953,28.649999618530277
2022-01-26 22:00:00+00:00,36538.62109375,79.59500122070312,28.649999618530277
2022-01-27 01:00:00+00:00,37022.9375,79.44999694824219,28.649999618530277
2022-01-27 04:00:00+00:00,35978.44921875,79.84100341796875,28.649999618530277
2022-01-27 05:00:00+00:00,36054.37109375,79.84500122070312,28.649999618530277
2022-01-27 13:00:00+00:00,36798.140625,78.12220764160156,28.649999618530277
2022-01-27 15:00:00+00:00,37009.5390625,77.90499877929688,28.850000381469727
2022-01-27 16:00:00+00:00,36704.87109375,77.86860656738281,28.790000915527344
2022-01-27 17:00:00+00:00,36617.75390625,78.07830810546875,28.780000686645508
2022-01-27 18:00:00+00:00,36356.95703125,77.97000122070312,28.780000686645508
2022-01-27 20:00:00+00:00,36377.05859375,78.03199768066406,28.780000686645508
2022-01-27 23:00:00+00:00,37146.40234375,78.37359619140625,28.780000686645508
2022-01-28 01:00:00+00:00,37203.78515625,78.21199798583984,28.780000686645508
2022-01-28 02:00:00+00:00,36964.80859375,78.18340301513672,28.780000686645508
2022-01-28 03:00:00+00:00,37367.53515625,79.1259994506836,28.780000686645508
2022-01-28 13:00:00+00:00,36883.60546875,77.99500274658203,28.979999542236328
2022-01-28 14:00:00+00:00,37048.45703125,78.03299713134766,28.979999542236328
2022-01-28 18:00:00+00:00,37066.7421875,77.8550033569336,28.979999542236328
2022-01-28 20:00:00+00:00,37720.046875,78.19000244140625,28.979999542236328
2022-01-28 21:00:00+00:00,37952.609375,78.36730194091797,28.979999542236328
2022-01-31 01:00:00+00:00,36979.5703125,77.96170043945312,28.979999542236328
2022-01-31 02:00:00+00:00,37000.3515625,77.96170043945312,28.979999542236328
2022-01-31 03:00:00+00:00,37040.0234375,78.072998046875,28.979999542236328
2022-01-31 04:00:00+00:00,37034.46484375,77.95800018310547,28.979999542236328
2022-01-31 13:00:00+00:00,37298.08203125,77.79939270019531,28.979999542236328
2022-01-31 14:00:00+00:00,37446.07421875,77.6249008178711,28.770000457763672
2022-01-31 15:00:00+00:00,37842.703125,77.63130187988281,28.770000457763672
2022-01-31 16:00:00+00:00,38231.171875,77.49211120605469,28.770000457763672
2022-01-31 17:00:00+00:00,38484.91015625,77.47926330566406,28.770000457763672
2022-01-31 18:00:00+00:00,38535.765625,77.35575866699219,28.770000457763672
2022-01-31 19:00:00+00:00,38645.16796875,77.35169982910156,28.770000457763672
2022-01-31 20:00:00+00:00,38519.515625,77.58000183105469,28.770000457763672
2022-01-31 21:00:00+00:00,38502.3515625,77.42130279541016,28.770000457763672
2022-01-31 23:00:00+00:00,38490.796875,77.35489654541016,28.770000457763672
2022-02-01 00:00:00+00:00,38545.5625,77.73300170898438,28.770000457763672
2022-02-01 03:00:00+00:00,38622.9140625,77.48799896240234,28.770000457763672
2022-02-01 04:00:00+00:00,38639.0390625,77.48999786376953,28.770000457763672
2022-02-01 14:00:00+00:00,38940.85546875,76.71186828613281,28.770000457763672
2022-02-01 15:00:00+00:00,38573.72265625,76.73489379882812,28.450000762939453
2022-02-01 16:00:00+00:00,39071.9921875,76.822998046875,28.450000762939453
2022-02-01 17:00:00+00:00,39115.1328125,77.14299774169922,28.450000762939453
2022-02-01 18:00:00+00:00,38884.6796875,77.04727172851562,28.450000762939453
2022-02-01 20:00:00+00:00,38706.79296875,77.60299682617188,28.450000762939453
2022-02-01 21:00:00+00:00,38785.49609375,76.90599822998047,28.450000762939453
2022-02-01 22:00:00+00:00,38820.3671875,76.90679931640625,28.450000762939453
2022-02-01 23:00:00+00:00,38858.91796875,76.88999938964844,28.450000762939453
2022-02-02 01:00:00+00:00,38656.8359375,76.74700164794922,28.450000762939453
2022-02-02 02:00:00+00:00,38654.20703125,76.75910186767578,28.450000762939453
2022-02-02 03:00:00+00:00,38735.68359375,76.77059936523438,28.450000762939453
2022-02-02 04:00:00+00:00,38581.22265625,76.89800262451172,28.450000762939453
2022-02-02 13:00:00+00:00,38742.76953125,76.15178680419922,28.450000762939453
2022-02-02 14:00:00+00:00,38437.68359375,76.33641052246094,28.299999237060547
2022-02-02 16:00:00+00:00,37477.19921875,76.47360229492188,28.299999237060547
2022-02-02 17:00:00+00:00,37498.55859375,76.43927001953125,28.299999237060547
2022-02-02 18:00:00+00:00,37512.89453125,76.25800323486328,28.299999237060547
2022-02-02 19:00:00+00:00,37655.3671875,76.18499755859375,28.299999237060547
2022-02-02 20:00:00+00:00,37656.01953125,76.13600158691406,28.299999237060547
2022-02-02 21:00:00+00:00,37594.140625,76.40679931640625,28.299999237060547
2022-02-02 22:00:00+00:00,37180.7734375,76.38919830322266,28.299999237060547
2022-02-03 00:00:00+00:00,37035.21875,76.34700012207031,28.299999237060547
2022-02-03 01:00:00+00:00,37016.49609375,76.34700012207031,28.299999237060547
2022-02-03 03:00:00+00:00,36998.46484375,76.39700317382812,28.299999237060547
2022-02-03 14:00:00+00:00,36713.08203125,76.54000091552734,28.3700008392334
2022-02-03 15:00:00+00:00,36931.296875,76.5260009765625,28.3700008392334
2022-02-03 16:00:00+00:00,37010.63671875,76.78600311279297,28.3700008392334
2022-02-03 22:00:00+00:00,36996.49609375,76.45390319824219,28.3700008392334
2022-02-04 03:00:00+00:00,37394.40625,76.46099853515625,28.3700008392334
2022-02-04 13:00:00+00:00,38082.59765625,76.32891082763672,28.11000061035156
2022-02-04 14:00:00+00:00,37925.49609375,76.2341079711914,28.25
2022-02-04 15:00:00+00:00,39624.484375,76.27440643310547,28.25
2022-02-04 18:00:00+00:00,40505.3203125,75.95099639892578,28.25
2022-02-04 20:00:00+00:00,40809.3671875,75.83499145507812,28.25
2022-02-04 22:00:00+00:00,40627.6171875,75.83100128173828,28.25
2022-02-07 01:00:00+00:00,42195.53515625,75.93299865722656,28.25
2022-02-07 02:00:00+00:00,42587.9765625,75.95760345458984,28.25
2022-02-07 03:00:00+00:00,42866.2734375,76.55500030517578,28.25
2022-02-07 13:00:00+00:00,42830.23828125,75.6697998046875,28.1299991607666
2022-02-07 14:00:00+00:00,43376.52734375,75.64440155029297,28.1299991607666
2022-02-07 15:00:00+00:00,43762.8515625,75.73990631103516,28.13999938964844
2022-02-07 16:00:00+00:00,43934.2734375,75.71099853515625,28.13999938964844
2022-02-07 19:00:00+00:00,44401.86328125,75.61479949951172,28.13999938964844
2022-02-07 20:00:00+00:00,44392.17578125,75.52279663085938,28.13999938964844
2022-02-07 22:00:00+00:00,44160.04296875,75.41590118408203,28.13999938964844
2022-02-08 00:00:00+00:00,43930.8046875,75.49659729003906,28.13999938964844
2022-02-08 03:00:00+00:00,44141.21875,75.68000030517578,28.13999938964844
2022-02-08 04:00:00+00:00,44312.44140625,75.75,28.13999938964844
2022-02-08 14:00:00+00:00,43810.140625,75.3598403930664,27.950000762939453
2022-02-08 15:00:00+00:00,43595.7421875,75.34420013427734,27.979999542236328
2022-02-08 16:00:00+00:00,43618.52734375,75.12699890136719,27.979999542236328
2022-02-08 17:00:00+00:00,43149.9765625,75.07090759277344,27.979999542236328
2022-02-09 00:00:00+00:00,44264.0546875,75.23600006103516,27.979999542236328
2022-02-09 02:00:00+00:00,43925.87890625,75.13410186767578,27.979999542236328
2022-02-09 03:00:00+00:00,43496.46484375,75.13050079345703,27.979999542236328
2022-02-09 04:00:00+00:00,43564.1171875,75.12300109863281,27.979999542236328
2022-02-09 13:00:00+00:00,44371.84765625,74.8058090209961,27.920000076293945
2022-02-09 14:00:00+00:00,44213.84375,74.79591369628906,27.950000762939453
2022-02-09 16:00:00+00:00,44100.734375,74.68010711669922,27.950000762939453
2022-02-09 17:00:00+00:00,44219.8125,74.6008071899414,27.959999084472656
2022-02-09 20:00:00+00:00,44727.80078125,74.75450134277344,27.959999084472656
2022-02-10 02:00:00+00:00,44330.91796875,75.01699829101562,27.959999084472656
2022-02-10 03:00:00+00:00,44015.36328125,75.0250015258789,27.959999084472656
2022-02-10 04:00:00+00:00,43911.79296875,74.81500244140625,27.959999084472656
2022-02-10 13:00:00+00:00,45004.1953125,74.8550033569336,27.84499931335449
2022-02-10 14:00:00+00:00,43936.50390625,74.82080078125,27.950000762939453
2022-02-10 15:00:00+00:00,45398.91015625,74.60369873046875,27.950000762939453
2022-02-10 16:00:00+00:00,45387.26171875,74.73161315917969,27.950000762939453
2022-02-10 17:00:00+00:00,45661.171875,74.7979965209961,27.950000762939453
2022-02-10 18:00:00+00:00,45333.7890625,74.8627700805664,27.950000762939453
2022-02-10 19:00:00+00:00,45176.25390625,75.01329803466797,27.950000762939453
2022-02-10 21:00:00+00:00,44170.64453125,75.11160278320312,27.950000762939453
2022-02-11 00:00:00+00:00,43558.265625,75.13030242919922,27.950000762939453
2022-02-11 01:00:00+00:00,43619.58203125,75.10220336914062,27.950000762939453
2022-02-11 03:00:00+00:00,43383.15234375,75.11000061035156,27.950000762939453
2022-02-11 04:00:00+00:00,43380.48046875,75.27999877929688,27.950000762939453
2022-02-11 14:00:00+00:00,43810.171875,76.06999969482422,28.030000686645508
2022-02-11 15:00:00+00:00,43785.4375,76.16780090332031,27.8799991607666
2022-02-11 17:00:00+00:00,43679.81640625,76.41290283203125,27.8799991607666
2022-02-14 00:00:00+00:00,42173.71484375,77.60009765625,27.8799991607666
2022-02-14 03:00:00+00:00,41940.046875,77.58329772949219,27.8799991607666
2022-02-14 14:00:00+00:00,42715.5234375,76.7333984375,28.450000762939453
2022-02-14 15:00:00+00:00,42615.3359375,77.10688781738281,28.020000457763672
2022-02-14 16:00:00+00:00,42772.828125,77.0530014038086,28.020000457763672
2022-02-14 18:00:00+00:00,42634.68359375,77.38500213623047,28.020000457763672
2022-02-14 21:00:00+00:00,42280.01953125,76.68499755859375,28.020000457763672
2022-02-14 22:00:00+00:00,42715.61328125,76.93199920654297,28.020000457763672
2022-02-14 23:00:00+00:00,42761.203125,76.84300231933594,28.020000457763672
2022-02-15 00:00:00+00:00,42649.796875,76.88200378417969,28.020000457763672
2022-02-15 01:00:00+00:00,43491.921875,76.66600036621094,28.020000457763672
2022-02-15 03:00:00+00:00,43639.62890625,77.01100158691406,28.020000457763672
2022-02-15 14:00:00+00:00,44427.53125,76.12999725341797,28.020000457763672
2022-02-15 15:00:00+00:00,44299.23046875,75.96830749511719,28.520000457763672
2022-02-15 16:00:00+00:00,44246.7890625,75.81610107421875,28.520000457763672
2022-02-15 19:00:00+00:00,44126.984375,75.69200134277344,28.520000457763672
2022-02-15 21:00:00+00:00,44148.61328125,75.7030029296875,28.520000457763672
2022-02-16 02:00:00+00:00,44049.6953125,75.56700134277344,28.520000457763672
2022-02-16 13:00:00+00:00,44064.5703125,75.3119888305664,28.520000457763672
2022-02-16 14:00:00+00:00,43728.31640625,75.39299774169922,28.1299991607666
2022-02-16 16:00:00+00:00,43665.953125,75.26544189453125,28.1299991607666
2022-02-16 18:00:00+00:00,43843.16015625,75.33779907226562,28.1299991607666
2022-02-16 19:00:00+00:00,44298.9921875,75.3499984741211,28.13999938964844
2022-02-16 20:00:00+00:00,44309.03125,75.31500244140625,28.13999938964844
2022-02-16 21:00:00+00:00,44162.36328125,75.27999877929688,28.13999938964844
2022-02-16 22:00:00+00:00,44144.1171875,75.19499969482422,28.13999938964844
2022-02-17 00:00:00+00:00,44053.88671875,75.27249908447266,28.13999938964844
2022-02-17 02:00:00+00:00,44082.77734375,75.27899932861328,28.13999938964844
2022-02-17 03:00:00+00:00,44011.33203125,75.75279998779297,28.13999938964844
2022-02-17 13:00:00+00:00,43267.64453125,76.38300323486328,28.13999938964844
2022-02-17 14:00:00+00:00,42402.4140625,76.43061065673828,28.350000381469727
2022-02-17 16:00:00+00:00,42098.484375,76.39199829101562,28.06999969482422
2022-02-17 17:00:00+00:00,42018.62890625,76.32479858398438,28.06999969482422
2022-02-17 20:00:00+00:00,41200.0,76.54000091552734,28.06999969482422
2022-02-17 21:00:00+00:00,40976.0,76.34660339355469,28.06999969482422
2022-02-17 23:00:00+00:00,40746.7890625,76.35230255126953,28.06999969482422
2022-02-18 00:00:00+00:00,40668.45703125,76.35880279541016,28.06999969482422
2022-02-18 01:00:00+00:00,40901.01171875,76.32150268554688,28.06999969482422
2022-02-18 02:00:00+00:00,40867.140625,76.29509735107422,28.06999969482422
2022-02-18 03:00:00+00:00,40784.76953125,76.19339752197266,28.06999969482422
2022-02-18 04:00:00+00:00,40765.6328125,76.28700256347656,28.06999969482422
2022-02-18 12:00:00+00:00,40501.90625,75.93010711669922,28.06999969482422
2022-02-18 13:00:00+00:00,40507.296875,76.30899047851562,28.290000915527344
2022-02-18 17:00:00+00:00,40295.01171875,77.3478012084961,28.290000915527344
2022-02-18 18:00:00+00:00,40174.98828125,77.39131164550781,28.290000915527344
2022-02-18 20:00:00+00:00,40244.4609375,77.48629760742188,28.290000915527344
2022-02-18 21:00:00+00:00,40143.9375,77.56069946289062,28.290000915527344
2022-02-21 01:00:00+00:00,39269.18359375,77.9802017211914,28.290000915527344
2022-02-21 02:00:00+00:00,39212.35546875,78.02040100097656,28.290000915527344
2022-02-21 03:00:00+00:00,39207.29296875,77.80860137939453,28.290000915527344
2022-02-21 14:00:00+00:00,38752.44140625,79.67150115966797,28.290000915527344
2022-02-21 18:00:00+00:00,38606.83203125,79.9000015258789,28.290000915527344
2022-02-21 19:00:00+00:00,38147.63671875,80.25879669189453,28.290000915527344
2022-02-22 01:00:00+00:00,37377.80859375,80.51139831542969,28.290000915527344
2022-02-22 02:00:00+00:00,37273.88671875,80.4813003540039,28.290000915527344
2022-02-22 04:00:00+00:00,36762.16796875,80.85549926757812,28.290000915527344
2022-02-22 13:00:00+00:00,37788.05078125,79.43499755859375,28.8799991607666
2022-02-22 14:00:00+00:00,38132.61328125,79.44628143310547,28.46999931335449
2022-02-22 15:00:00+00:00,38117.15625,79.427001953125,28.46999931335449
2022-02-22 18:00:00+00:00,37886.04296875,79.6780014038086,28.46999931335449
2022-02-22 20:00:00+00:00,38219.25,79.19999694824219,28.46999931335449
