Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,36321.58984375,36502.51171875,36246.44921875,36462.05859375,36462.05859375,0
2022-01-03 10:30:00-05:00,36464.80078125,36468.328125,36324.19921875,36368.12890625,36368.12890625,42963180
2022-01-03 11:30:00-05:00,36367.87890625,36420.0390625,36280.3515625,36417.359375,36417.359375,30389408
2022-01-03 12:30:00-05:00,36417.33984375,36441.12109375,36367.41015625,36441.12109375,36441.12109375,26296165
2022-01-03 13:30:00-05:00,36441.05078125,36524.0,36419.5390625,36504.6015625,36504.6015625,30818008
2022-01-03 14:30:00-05:00,36504.4296875,36557.2890625,36491.890625,36550.8984375,36550.8984375,31853052
2022-01-03 15:30:00-05:00,36551.33984375,36595.8203125,36501.4296875,36582.26953125,36582.26953125,42543554
2022-01-04 09:30:00-05:00,36636.0,36907.05859375,36636.0,36906.73828125,36906.73828125,0
2022-01-04 10:30:00-05:00,36907.26171875,36934.83984375,36795.69921875,36827.171875,36827.171875,65738204
2022-01-04 11:30:00-05:00,36826.83984375,36866.7890625,36794.7109375,36848.37890625,36848.37890625,44870352
2022-01-04 12:30:00-05:00,36847.6796875,36847.6796875,36772.078125,36787.94140625,36787.94140625,36079649
2022-01-04 13:30:00-05:00,36787.3984375,36809.76953125,36735.5703125,36809.76953125,36809.76953125,37911693
2022-01-04 14:30:00-05:00,36810.80859375,36876.0390625,36810.80859375,36870.640625,36870.640625,43463799
2022-01-04 15:30:00-05:00,36870.33984375,36895.46875,36796.25,36797.359375,36797.359375,54505377
2022-01-05 09:30:00-05:00,36722.6015625,36904.75,36722.6015625,36897.3515625,36897.3515625,0
2022-01-05 10:30:00-05:00,36897.6796875,36924.578125,36831.9296875,36879.890625,36879.890625,52339423
2022-01-05 11:30:00-05:00,36880.359375,36950.37109375,36853.671875,36947.6484375,36947.6484375,39861746
2022-01-05 12:30:00-05:00,36947.890625,36952.6484375,36850.91015625,36860.87109375,36860.87109375,39449957
2022-01-05 13:30:00-05:00,36861.01171875,36921.890625,36691.80859375,36708.890625,36708.890625,42168111
2022-01-05 14:30:00-05:00,36708.55078125,36727.2109375,36523.8515625,36537.08984375,36537.08984375,57770057
2022-01-05 15:30:00-05:00,36535.640625,36577.80078125,36400.390625,36412.1796875,36412.1796875,67398703
2022-01-06 09:30:00-05:00,36409.05078125,36464.19140625,36203.53125,36267.87109375,36267.87109375,0
2022-01-06 10:30:00-05:00,36267.48046875,36374.6484375,36220.37890625,36293.3203125,36293.3203125,52212889
2022-01-06 11:30:00-05:00,36290.87890625,36370.140625,36264.7109375,36365.3984375,36365.3984375,35206334
